,Name,Url,Ingredients,Calories,Carbs Grams,Protein Grams,Fat Grams
244,"Navy Bean, Bacon and Spinach Soup (Pressure Cooker, Slow Cooker or Stove Top)",https://www.skinnytaste.com/navy-bean-bacon-and-spinach-soup-pressure-cooker-slow-cooker-or-stove-top/,"['3 15 oz cans navy beans rinsed and drained', '4 slices center cut bacon chopped', '1 medium onion chopped', '1 large carrot chopped', '1 large celery stalk chopped', '2 tbsp tomato paste', '4 cups reduced sodium chicken broth', '2 bay leaves', '1 sprig fresh rosemary (I used a bouquet garni for tosing)', '3 cups baby spinach']",211.0,39.0,15.0,1.5
245,Turkey Chili Taco Soup,https://www.skinnytaste.com/turkey-chili-taco-soup/,"['cooking spray', '1.3 lbs 99% lean ground turkey', '1 medium onion chopped', '1 bell pepper chopped', '10 oz can rotel tomatoes with green chilies', '15 oz canned or frozen corn drained', '15 oz no salt added kidney beans drained', '8 oz tomato sauce', '16 oz fat free refried beans', '1 packet low-sodium taco seasoning (or use homemade)', '2 1/2 cups less-sodium chicken broth']",225.0,31.5,22.0,2.0
246,One-Pot Spaghetti Squash and Meat Sauce (Pressure Cooker and Slow Cooker),https://www.skinnytaste.com/one-pot-spaghetti-squash-and-meat-sauce-pressure-cooker-and-slow-cooker/,"['1 lb 93% ground beef', '1 small chopped onion', '3 cloves crushed garlic', '1 teaspoon kosher salt', 'black pepper to taste', '28 oz can crushed tomatoes (I LOVE Tuttorosso)', 'bay leaf', 'pecorino romano cheese rind (optional omit whole30)', '1 Large (4 lb) spaghetti squash (makes 6 1/2 cups cooked)', 'grated cheese for topping (optional omit whole30)']",210.0,21.0,19.5,6.0
247,Late Summer Vegetable Enchilada Pie,https://www.skinnytaste.com/late-summer-vegetable-enchilada-pie/,"['1 1/2 (2 to 3) dried Ancho Chilies', '1 cup boiling water', '1 28 oz can whole tomatoes', '3/4 tsp kosher salt', 'black pepper to taste', '1 tbsp olive oil', '1 medium onion finely chopped', '2 garlic cloves minced', '2 jalapenos seeded and finely chopped', '2 tsp cumin', '1 lb zucchini diced 1/4-inch (4 cups)', '2 medium ears of corn kernels cut from cobb (1 1/2 cups)', '1 cup canned black or pinto beans drained and slightly smashed with fork', '1 tbsp fresh lime juice', '1/2 cup chopped cilantro plus more for garnish', '8 (6-inch) corn tortillas', '3 cups reduced fat Mexican blend cheese']",237.0,23.5,16.0,12.0
248,French Bread Pizza Caprese,https://www.skinnytaste.com/french-bread-pizza-caprese/,"['8 oz whole wheat French bread baguette', '4 oz fresh mozzarella cheese sliced thin', '2 medium tomatoes sliced thin', '1 tbsp balsamic glaze', '1 tbsp fresh basil chopped']",253.0,33.0,12.0,9.0
249,"Salisbury Steak Meatballs (Instant Pot, Stove Top, Slow Cooker)",https://www.skinnytaste.com/salisbury-steak-meatballs-instant-pot-stove-top-slow-cooker/,"['2 tsp olive oil divided', '1/2 cup minced onions', '1/2 lb 93% lean ground beef', '1/2 lb 93% lean ground turkey', '1/3 cup whole wheat seasoned breadcrumbs', '1 large egg beaten', '2 tablespoons tomato paste divided', 'kosher salt', 'pinch black pepper', '1 tbsp all-purpose flour', '1 tsp red wine vinegar', '2 tsp Worcestershire sauce to taste', '1/4 tsp mustard powder', '5 oz sliced mushrooms', '1 1/4 cup reduced sodium beef broth', 'chopped parsley for garnish (optional)']",271.0,12.0,28.0,12.0
250,Slow-Cooker Banh Mi Rice Bowls,https://www.skinnytaste.com/slow-cooker-banh-mi-rice-bowls/,"['1 pound pork tenderloin', '1/4 teaspoon kosher salt', '1/8 teaspoon freshly ground pepper', '3 cloves crushed garlic', '1 jalapeno sliced', '1/4 cup reduced sodium soy sauce*', '1 tablespoon brown sugar', '6 tablespoons distilled white vinegar', '1/4 cup sugar', '1/4 teaspoon kosher salt', '1 cup shredded carrots', '2 radishes cut into matchsticks', '3 cups cooked brown rice', '1 cup shredded red cabbage', '1 cup thinly sliced English cucumbers (about ½ small)', '1 small jalapeno thinly sliced', '1/4 cup cilantro leaves']",353.0,46.0,29.0,5.5
251,Honey Teriyaki Drumsticks,https://www.skinnytaste.com/honey-teriyaki-drumsticks-skillet-or-instant-pot/,"['1/4 cup low sodium soy sauce (or gluten free)', '3 tbsp rice wine', '2 tbsp honey', '2 cloves garlic minced', '1 teaspoon fresh grated ginger', '1 teaspoon sriracha (optional)', '8 drumsticks (28 oz) skin removed', '1 tbsp sesame seeds', 'chopped scallions']",309.0,22.0,34.5,7.5
252,Gochujang-Honey Glazed Shrimp Skewers,https://www.skinnytaste.com/gochujang-honey-glazed-shrimp-skewers/,"['1 tbsp gochujang', '2 tsp honey', '2 tsp mirin', '2 tsp soy sauce', '1/2 tsp toasted sesame oil', '1 small cloves garlic minced', '1/2 tsp fresh ginger', '1 lb peeled and deveined jumbo shrimp (weight after peeling)', '1/4 tsp Kosher salt', '8 long wooden skewers soaked at least 20 minutes', 'cooking spray', '2 tbsp scallions sliced thin on an angle', '1 tsp sesame seeds']",158.0,9.0,23.5,2.5
253,Veggie Hummus Cucumber Boats,https://www.skinnytaste.com/veggie-hummus-cucumber-boats/,"['1 cucumber cut in half lengthwise', '6 tbsp hummus', '1/4 cup shredded carrots', '1/4 cup sprouts', '1/4 cup tomato', '1/4 cup red onion', '3 oz avocado sliced (1/2 med haas)', 'wedge of fresh lemon squeezed', 'kosher salt and pepper to taste']",183.0,19.0,6.0,1.5
254,Steak Kebabs with Chimichurri,https://www.skinnytaste.com/steak-kebabs-with-chimichurri/,"['1 1/4 pounds beef (sirloin or Angus) cut into 1-inch cubes', 'fresh ground pepper', '1 1/4 tsp kosher salt', '1 large red onion cut into large chunks', '18 cherry tomatoes', '6 bamboo skewers soaked in water for 1 hour', '2 packed tbsp parsley finely chopped (no stems)', '2 packed tbsp chopped cilantro', '2 tbsp red onion finely chopped', '1 clove garlic minced', '2 tbsp extra virgin olive oil', '2 tbsp apple cider vinegar', '1 tbsp water', '1/4 tsp kosher salt', '1/8 tsp fresh black pepper', '1/8 tsp crushed red pepper flakes or more to taste']",219.0,5.5,20.0,13.0
255,Grilled Chicken Satay with Spicy Peanut Sauce,https://www.skinnytaste.com/grilled-chicken-satay-with-spicy-peanut-sauce/,"['1/2 cup light coconut milk', '1 tablespoon Asian fish sauce', '2 teaspoons red curry paste', '1 teaspoon brown sugar', '1 tablespoon chopped cilantro', '1/2 teaspoon ground turmeric', '1/2 tsp kosher salt', 'freshly ground black pepper to taste', '1 -1/4 pounds thin sliced boneless skinless chicken cutlets', '16 large Bamboo skewers soaked in cold water', 'lime wedges for garnish', '1 tbsp chopped cilantro for garnish', '1 tbsp chopped peanuts for garnish (optional)', '1/3 cup low sodium chicken broth', '2 tbsp Better’n peanut butter', '1 tbsp reduced sodium soy sauce (Tamari for gluten-free)', '2 tsp honey', '1 tsp Sriracha chili sauce', '1 tsp freshly grated ginger', '1 small clove garlic minced']",297.0,16.0,36.5,8.0
256,Grilled Steak Lettuce Tacos,https://www.skinnytaste.com/grilled-steak-lettuce-tacos/,"['4 oz (1 small haas) avocado', '1/4 cup diced tomato', '2 tablespoons diced red onion', '2 teaspoons lime juice', '2 teaspoons chopped cilantro', '1/2 teaspoon kosher salt', 'fresh black pepper to taste', '1/2 cup diced tomato', '1/4 cup chopped onion', '1 tbsp minced jalapeno', '1 teaspoon lime juice', '1/4 tsp kosher salt', '1 lb thin sirloin steaks', '1 tsp kosher salt', '1 tsp ground cumin', '1/2 tsp garlic powder', '1/8 teaspoon dried oregano', 'pinch fresh ground pepper', '8 lettuce shells from 1 head']",256.0,7.0,25.0,14.0
257,"Grilled Romaine, Corn and Chicken Salad with Salsa Dressing",https://www.skinnytaste.com/grilled-romaine-corn-and-chicken-salad-with-salsa-dressing/,"['1/2 cup jarred mild salsa', '4 teaspoons extra virgin olive oil', '1/2 lime', '4 boneless skinless chicken thighs (4 oz each) trimmed of fat', '3/4 teaspoon kosher salt', '1/4 teaspoon dried oregano', '1/4 teaspoon cumin', '2 corn on the cobs husks removed', '2 romaine hearts', 'olive oil spray', '4 oz avocado (1 small hass) sliced', '2 tablespoons diced red onion', '1/2 cup halved grape tomatoes', 'pinch of kosher salt']",288.0,17.0,25.0,14.5
258,Veggie Lasagna Zucchini Boats,https://www.skinnytaste.com/veggie-lasagna-zucchini-boats/,"['1 teaspoon olive oil', '2 loose cups baby spinach chopped', '3 cloves chopped garlic', '1/3 cup chopped onion', '1/3 cup chopped red bell pepper', 'kosher salt', '3/4 cup part skim ricotta', '1/2 cup grated parmesan cheese', '1 large egg', '4 large basil leaves chopped plus more for garnish', '1 teaspoon olive oil', '1 clove garlic smashed with side of knife', '1 1/2 cups crushed tomatoes (I always use Tuttorosso)', 'salt and black pepper', '1 tbsp chopped basil', '4 (40 oz total) medium zucchini', '1 cup part skim shredded mozzarella (Polly-O)']",300.0,22.5,22.0,14.5
259,Spiralized Summer Roll Bowls with Hoisin Peanut Sauce,https://www.skinnytaste.com/spiralized-summer-roll-bowls-with-hoisin-peanut-sauce/,"['2 tbsp creamy peanut butter', '2 teaspoons reduced-sodium soy sauce*', '1 tablespoons hoisin sauce*', '1 teaspoons sriracha', '1/2 teaspoon grated ginger', '4 tablespoons warm water to thin', '24 jumbo peeled and cooked shrimp', '2 large English cucumbers', '1 thick carrot (I used 8 oz)', '1 cup shredded red cabbage', '2 tbsp cilantro leaves', '12 basil leaves', '12 mint leaves', '2 tbsp chopped peanuts']",164.0,15.0,12.0,7.0
260,Grilled Shrimp and Vegetable Bowl,https://www.skinnytaste.com/grilled-shrimp-and-vegetable-bowl/,"['32 (12 oz) large peeled and deveined shrimp', '2 teaspoons olive oil', '1 teaspoon onion powder', '1 teaspoon garlic powder', '½ teaspoon smoked paprika', '1 teaspoon brown sugar', '1 teaspoon kosher salt divided', 'Freshly ground black pepper to taste', 'Pinch cayenne pepper (or more to taste)', 'Olive oil spray', '1 (7 oz) zucchini quartered lengthwise', '1 medium red bell pepper halved seeds and membrane removed', '4 small corn cobs husks removed', '4 ounces Hass avocado (1 small) diced', 'Juice from ½ a lime']",247.0,26.0,20.0,20.0
261,Grilled Rosemary Lamb Chops,https://www.skinnytaste.com/grilled-rosemary-lamb-chops-4-ww-pts/,"['8 lamb loin chops trimmed of fat (3.5 oz each bone-in)', '6 cloves garlic crushed', '1 tsp extra-virgin olive oil', '1/4 cup fresh lemon juice', '1 tbsp fresh rosemary leaves', '1 1/4 teaspoon kosher salt', 'fresh ground pepper to taste']",232.0,4.0,30.0,10.0
262,Turkey Stuffed Peppers,https://www.skinnytaste.com/turkey-stuffed-peppers-45-pts/,"['1 lb 93% lean ground turkey', '1 garlic minced', '1/4 onion minced', '1 tbsp chopped fresh cilantro or parsley', '1 tsp garlic powder', '1 tsp cumin powder', '1 tsp kosher salt', '3 large sweet red bell peppers washed', '1 cup reduced sodium chicken broth divided', '1/4 cup tomato sauce', '1 1/2 cups cooked brown rice', 'Olive oil spray', '6 tbsp\xa0part skim\xa0shredded cheddar cheese*']",221.0,19.0,18.0,3.0
263,Gochujang-Glazed Salmon,https://www.skinnytaste.com/gochujang-glazed-salmon/,"['cooking spray', '1 lb (4- 4oz) wild salmon filets', '1 tbsp gochujang', '2 tsp mirin', '2 tsp soy sauce', '2 tsp sugar', '1/2 tsp toasted sesame oil', '1 small cloves garlic minced', '1/2 tsp fresh ginger', 'scallions sliced thin on an angle', 'black sesame seeds']",197.0,7.0,23.0,8.0
264,Garlicky Shrimp Stir-fry with Shiitakes and Bok Choy,https://www.skinnytaste.com/garlicky-shrimp-stir-fry-with-shiitakes-and-bok-choy/,"['4 baby bok choy', '4 cloves garlic', '1 pound shiitake mushrooms', '1-inch knob fresh ginger', '½ cup chicken or vegetable stock', '1 teaspoon cornstarch*', '1 \xa0tablespoon mirin*', '1 teaspoon sesame oil', '1/4 teaspoon crushed red pepper', '1½ pounds shrimp peeled and deveined', '1 teaspoon kosher salt and freshly ground black pepper']",284.0,24.5,38.7,4.5
265,Quick Garlic Lime Marinated Pork Chops,https://www.skinnytaste.com/garlic-lime-marinated-pork-chops-6-pts/,"['4 (6 oz each) lean boneless pork chops', '4 cloves garlic crushed', '1/2 tsp cumin', '1/2 tsp chili powder', '1/2 tsp paprika', '1/2 lime juice of', '1 tsp lime zest', '1 teaspoon kosher salt and fresh pepper']",224.0,1.8,38.0,6.0
266,"Loaded ""Nacho"" Chicken Tostada",https://www.skinnytaste.com/loaded-nacho-chicken-tostada/,"['4 tostada shells', '1/4 cup shredded cheddar cheese', '½ cup reduced fat shredded Mexican blend cheese (I used Sargento)', '1/2 cup mashed avocado (about 1 small)', '1 medium lime halved', 'Kosher salt', '1 cup chopped tomato', '¼ cup chopped white onion', '2 tablespoons chopped cilantro', 'Freshly ground black pepper', '7 ounces cooked boneless skinless chicken breast cubed*', '1/3 cup canned drained black beans rinsed', '1 jalalpeno sliced thin', '2 tbsp sliced black olives']",299.0,19.0,24.0,14.5
267,Rosemary Chicken Salad with Avocado and Bacon,https://www.skinnytaste.com/rosemary-chicken-salad-with-avocado-and-bacon/,"['3\xa0slices center-cut bacon diced', '2 boneless trimmed skinless chicken thighs (4 oz each)', '1/2 teaspoon kosher salt', '1 tbsp fresh rosemary', '3 cups chopped romaine lettuce chopped', '1/2 cup baby arugula or watercress', '1/2 cup halved cherry tomatoes', '3 tablespoons chopped red onion', '4 oz avocado sliced (1 small)', '1 tsp dijon mustard', '4 tsp\xa0olive oil', '2 tbsp red wine vinegar', '1/2 tsp fresh minced rosemary', '1/4 teaspoon kosher salt']",381.0,12.0,29.0,25.0
268,Grilled Balsamic Steak with Tomatoes and Arugula,https://www.skinnytaste.com/grilled-balsamic-steak-with-tomatoes-and-arugula/,"['1- 1/2 lb flank steak', '1 teaspoon kosher salt', '1/4 cup balsamic vinegar', '1 tablespoon olive oil', '1 garlic clove grated', '1 tablespoon fresh mixed herbs (rosemary basil sage)', '1 -1/2 cup halved cherry tomatoes', '1 bunch (6 cups) baby arugula', '1 tbsp balsamic vinegar', '1 small clove minced garlic', '1 tbsp olive oil', '1/4 teaspoon kosher salt']",215.0,3.0,24.0,12.0
269,"Easy Braised Chicken Drumsticks in Tomatillo Sauce (Instant Pot, Slow Cooker or Stove Top)",https://www.skinnytaste.com/easy-braised-chicken-drumsticks-in-tomatillo-sauce-instant-pot-slow-cooker-or-stove-top/,"['6 chicken drumsticks on the bone skin removed (24 oz)', '1 tbsp cider vinegar', '1 tsp kosher salt', '1/8 tsp black pepper', '1 teaspoon dried oregano', '1 teaspoon olive oil', '1 1/2 cups jarred tomatillo sauce (I used Frontera)', '1/4 cup chopped cilantro divided', '1 jalapeno halved and seeded']",161.0,5.0,22.0,5.0
270,Breaded Chicken Cutlets with Deconstructed Guacamole,https://www.skinnytaste.com/breaded-chicken-cutlets-with-deconstructed-guacamole/,"['2 (8 ounce) boneless chicken breasts cut in half lengthwise', '1/4 teaspoon seasoned salt (such as adobo seasoning)', '2 large egg whites beaten', '1/2 teaspoon sazon (homemade or packaged)', '1/2 cup seasoned breadcrumbs', '1 -1/2 tbsp olive oil', '4 ounces avocado (from 1 small Hass)', '1 cup grape tomatoes halved', '1/4 cup slivered red onion', '1/4 cup cilantro leaves', '1/4 teaspoon kosher salt and black pepper', '1/4 teaspoon cumin', 'juice of 1/2 lime', '4 lime wedges for serving']",286.0,12.0,31.0,13.0
271,North African Spiced Shrimp and Chickpea Salad,https://www.skinnytaste.com/north-african-spiced-shrimp-and-chickpea-salad/,"['24 extra-large shrimp peeled and deveined', '1 1/2 tablespoons chermoula (Moroccan pesto)', '1 (15 ounce) can chick peas rinsed and husked**', '1 cup grape tomatoes quartered', '1 cucumber peeled seeded and diced', '1/4 cup diced red onion', '1 lemon zested and juiced', '2 tbsp mint chiffonade', '2 tbsp chopped chives or parsley', '2 teaspoons olive oil', '1 teaspoon red wine vinegar', '1/4 teaspoon kosher salt', 'black pepper to taste', 'dash of Ras el Hanout']",243.0,29.0,15.0,8.0
272,Asian Lettuce Wrap Chicken Chopped Salad,https://www.skinnytaste.com/asian-lettuce-wrap-chicken-chopped-salad/,"['3 tablespoons rice vinegar', '1 1/2 tablespoons grapeseed or canola oil', '1 teaspoon sesame oil', '1 teaspoon honey', '\u20281 teaspoon grated fresh ginger', '1 clove garlic minced', '1/8 tsp kosher \u2028salt and pepper', '1/4 cup hoisin sauce*', '\u20281 tablespoon rice vinegar', '2 teaspoons Sriracha sauce', '\u20282 tablespoons less sodium soy sauce*', '\u20281 teaspoon grated fresh ginger', 'cooking spray', '1 pound ground chicken', '8 ounce can water chestnuts drained and diced', '2 tbsp chopped unsalted cashews', '\u20282 scallions thinly sliced', '1 head Boston or Bibb lettuce chopped', '1 romaine lettuce heart chopped', '2 carrots grated']",332.0,23.0,24.0,18.0
273,Pickle-Brined Baked Chicken Tenders,https://www.skinnytaste.com/pickle-brined-baked-chicken-tenders/,"['12 (1 1/4 lbs) chicken tenders or skinless breasts cut into strips', '1- 1/4 cup dill pickle juice (enough to cover the chicken)', '1/2 teaspoon kosher salt and black pepper to taste', '1 large egg beaten', '1 large egg white', '1/2 cup seasoned breadcrumbs', '1/2 cup seasoned panko', 'cooking spray']",244.0,10.0,37.0,6.0
274,Jamaican Coconut Shrimp Stew,https://www.skinnytaste.com/jamaican-coconut-shrimp-stew/,"['1 lb peeled and deveined jumbo shrimp', '1 tbsp mild jerk seasoning (such as\xa0Walkerswood)', '1/2 tbsp butter or coconut oil', '1 scallion chopped', '1/4 cup chopped onion', '1/4 cup chopped bell peppers', '1 scotch bonet pepper seeded and diced (I only use 1/4)', '1 cup light coconut milk', 'chopped scallions or cilantro for garnish']",182.0,4.0,23.0,7.0
275,Balsamic Chicken with Roasted Vegetables,https://www.skinnytaste.com/balsamic-chicken-with-roasted/,"['8 (4 oz each) boneless skinless chicken thighs trimmed of fat', '1 teaspoon kosher salt', 'fresh black pepper to taste', 'cooking spray', '10 medium asparagus ends trimmed cut in half', '2 red bell peppers', '1 red onions chopped in large chunks', '1/2 cup carrots sliced in half long cut into 3-inch pieces', '5 oz sliced mushrooms', '1/4 cup plus 1 tbsp balsamic vinegar', '2 tablespoons extra virgin olive oil', '2 cloves garlic smashed and roughly chopped', '1/2 tsp sugar (omit for whole30 keto paleo)', '1 1/2 tablespoons fresh rosemary', '1/2 tbsp dried oregano or thyme', '2 leaves fresh sage chopped']",401.0,15.0,48.0,17.0
276,Chicken Sausage and Peppers Macaroni Casserole,https://www.skinnytaste.com/chicken-sausage-and-peppers-macaroni/,"['14 ounces chicken sausage casings removed', '1 tbsp olive oil', '1 cup chopped onion', '1 medium red pepper chopped', '1 medium yellow pepper chopped', '3 cloves chopped garlic', '1 cup sliced mushrooms', '1 (14.5 oz can) petite diced tomatoes drained', '2 cups marinara sauce (I used my own homemade)', '2 cups water', '1/2 tsp Italian seasoning or dried thyme', '1 tsp kosher salt', '8 oz shredded mozzarella cheese', '8 oz uncooked\xa0DeLallo\xa0whole wheat or gluten free elbows']",326.0,32.0,19.0,13.0
277,Sicilian Rice Ball Casserole,https://www.skinnytaste.com/sicilian-rice-ball-casserole/,"['2 cups uncooked long grain rice', '1 3/4 teaspoons kosher salt', '1 (2.5 oz) sweet Italian sausage link casing removed', '10 oz (.65 lbs) 93% lean ground turkey', '1/4 cup onion minced', 'black pepper', '5 oz frozen peas', '2 cups homemade tomato sauce', '1 large egg 1 egg white', '1/2 cup pecorino romano (or parmesan)', 'cooking spray', '4 tbsp seasoned breadcrumbs divided', '1 1/4 cup shredded part skim mozzarella', 'fresh parsley or basil if desired']",373.0,47.0,21.0,10.0
278,Turkey Cutlets with Parmesan Crust,https://www.skinnytaste.com/turkey-cutlets-with-parmesan-crust/,"['4 (4 oz) turkey breast cutlets', '2 egg whites beaten', '1/3 cup seasoned breadcrumbs', '2 tbsp Parmesan cheese', 'kosher salt and fresh pepper', '1 tbsp butter', '1 tsp olive oil', 'lemon wedges for serving']",196.0,7.0,29.0,6.0
279,Steak Kebabs with Chimichurri,https://www.skinnytaste.com/steak-kebabs-with-chimichurri/,"['1 1/4 pounds beef (sirloin or Angus) cut into 1-inch cubes', 'fresh ground pepper', '1 1/4 tsp kosher salt', '1 large red onion cut into large chunks', '18 cherry tomatoes', '6 bamboo skewers soaked in water for 1 hour', '2 packed tbsp parsley finely chopped (no stems)', '2 packed tbsp chopped cilantro', '2 tbsp red onion finely chopped', '1 clove garlic minced', '2 tbsp extra virgin olive oil', '2 tbsp apple cider vinegar', '1 tbsp water', '1/4 tsp kosher salt', '1/8 tsp fresh black pepper', '1/8 tsp crushed red pepper flakes or more to taste']",219.0,5.5,20.0,13.0
280,"Grilled Romaine, Corn and Chicken Salad with Salsa Dressing",https://www.skinnytaste.com/grilled-romaine-corn-and-chicken-salad-with-salsa-dressing/,"['1/2 cup jarred mild salsa', '4 teaspoons extra virgin olive oil', '1/2 lime', '4 boneless skinless chicken thighs (4 oz each) trimmed of fat', '3/4 teaspoon kosher salt', '1/4 teaspoon dried oregano', '1/4 teaspoon cumin', '2 corn on the cobs husks removed', '2 romaine hearts', 'olive oil spray', '4 oz avocado (1 small hass) sliced', '2 tablespoons diced red onion', '1/2 cup halved grape tomatoes', 'pinch of kosher salt']",288.0,17.0,25.0,14.5
281,Grilled Shrimp and Vegetable Bowl,https://www.skinnytaste.com/grilled-shrimp-and-vegetable-bowl/,"['32 (12 oz) large peeled and deveined shrimp', '2 teaspoons olive oil', '1 teaspoon onion powder', '1 teaspoon garlic powder', '½ teaspoon smoked paprika', '1 teaspoon brown sugar', '1 teaspoon kosher salt divided', 'Freshly ground black pepper to taste', 'Pinch cayenne pepper (or more to taste)', 'Olive oil spray', '1 (7 oz) zucchini quartered lengthwise', '1 medium red bell pepper halved seeds and membrane removed', '4 small corn cobs husks removed', '4 ounces Hass avocado (1 small) diced', 'Juice from ½ a lime']",247.0,26.0,20.0,20.0
282,Gochujang-Glazed Salmon,https://www.skinnytaste.com/gochujang-glazed-salmon/,"['cooking spray', '1 lb (4- 4oz) wild salmon filets', '1 tbsp gochujang', '2 tsp mirin', '2 tsp soy sauce', '2 tsp sugar', '1/2 tsp toasted sesame oil', '1 small cloves garlic minced', '1/2 tsp fresh ginger', 'scallions sliced thin on an angle', 'black sesame seeds']",197.0,7.0,23.0,8.0
283,"Loaded ""Nacho"" Chicken Tostada",https://www.skinnytaste.com/loaded-nacho-chicken-tostada/,"['4 tostada shells', '1/4 cup shredded cheddar cheese', '½ cup reduced fat shredded Mexican blend cheese (I used Sargento)', '1/2 cup mashed avocado (about 1 small)', '1 medium lime halved', 'Kosher salt', '1 cup chopped tomato', '¼ cup chopped white onion', '2 tablespoons chopped cilantro', 'Freshly ground black pepper', '7 ounces cooked boneless skinless chicken breast cubed*', '1/3 cup canned drained black beans rinsed', '1 jalalpeno sliced thin', '2 tbsp sliced black olives']",299.0,19.0,24.0,14.5
284,"Easy Braised Chicken Drumsticks in Tomatillo Sauce (Instant Pot, Slow Cooker or Stove Top)",https://www.skinnytaste.com/easy-braised-chicken-drumsticks-in-tomatillo-sauce-instant-pot-slow-cooker-or-stove-top/,"['6 chicken drumsticks on the bone skin removed (24 oz)', '1 tbsp cider vinegar', '1 tsp kosher salt', '1/8 tsp black pepper', '1 teaspoon dried oregano', '1 teaspoon olive oil', '1 1/2 cups jarred tomatillo sauce (I used Frontera)', '1/4 cup chopped cilantro divided', '1 jalapeno halved and seeded']",161.0,5.0,22.0,5.0
285,Asian Lettuce Wrap Chicken Chopped Salad,https://www.skinnytaste.com/asian-lettuce-wrap-chicken-chopped-salad/,"['3 tablespoons rice vinegar', '1 1/2 tablespoons grapeseed or canola oil', '1 teaspoon sesame oil', '1 teaspoon honey', '\u20281 teaspoon grated fresh ginger', '1 clove garlic minced', '1/8 tsp kosher \u2028salt and pepper', '1/4 cup hoisin sauce*', '\u20281 tablespoon rice vinegar', '2 teaspoons Sriracha sauce', '\u20282 tablespoons less sodium soy sauce*', '\u20281 teaspoon grated fresh ginger', 'cooking spray', '1 pound ground chicken', '8 ounce can water chestnuts drained and diced', '2 tbsp chopped unsalted cashews', '\u20282 scallions thinly sliced', '1 head Boston or Bibb lettuce chopped', '1 romaine lettuce heart chopped', '2 carrots grated']",332.0,23.0,24.0,18.0
286,Balsamic Chicken with Roasted Vegetables,https://www.skinnytaste.com/balsamic-chicken-with-roasted/,"['8 (4 oz each) boneless skinless chicken thighs trimmed of fat', '1 teaspoon kosher salt', 'fresh black pepper to taste', 'cooking spray', '10 medium asparagus ends trimmed cut in half', '2 red bell peppers', '1 red onions chopped in large chunks', '1/2 cup carrots sliced in half long cut into 3-inch pieces', '5 oz sliced mushrooms', '1/4 cup plus 1 tbsp balsamic vinegar', '2 tablespoons extra virgin olive oil', '2 cloves garlic smashed and roughly chopped', '1/2 tsp sugar (omit for whole30 keto paleo)', '1 1/2 tablespoons fresh rosemary', '1/2 tbsp dried oregano or thyme', '2 leaves fresh sage chopped']",401.0,15.0,48.0,17.0
287,Turkey Cutlets with Parmesan Crust,https://www.skinnytaste.com/turkey-cutlets-with-parmesan-crust/,"['4 (4 oz) turkey breast cutlets', '2 egg whites beaten', '1/3 cup seasoned breadcrumbs', '2 tbsp Parmesan cheese', 'kosher salt and fresh pepper', '1 tbsp butter', '1 tsp olive oil', 'lemon wedges for serving']",196.0,7.0,29.0,6.0
